Unnamed: 0,Target,Stance,ID,User_ID
494,Donald Trump,FAVOR,1090463346694926336,839985545287720965
495,Donald Trump,AGAINST,1251033571310985216,1240379769247547393
496,Donald Trump,FAVOR,1200475665902034944,300061773
497,Donald Trump,FAVOR,1165955044753035264,1055096235147677701
498,Donald Trump,FAVOR,1112073169450352640,318152222
499,Donald Trump,FAVOR,1199915847088852992,949468572618649600
500,Donald Trump,AGAINST,1267299226003943424,32792541
501,Donald Trump,AGAINST,1169070037157605376,489825874
502,Donald Trump,FAVOR,1196553022794584064,817801826867220482
503,Donald Trump,AGAINST,1270756435295494144,1077603358964248577
504,Donald Trump,FAVOR,955870884409020416,927237863242108929
505,Donald Trump,AGAINST,1064586679518982144,1721163391
506,Donald Trump,AGAINST,1273989561945710592,714894638658629633
507,Donald Trump,AGAINST,1251582274270670848,825675253565288448
508,Donald Trump,AGAINST,993543279227613184,328584734
509,Donald Trump,AGAINST,1075501381560270848,395512850
510,Donald Trump,AGAINST,1064565378003558400,724012560534507521
511,Donald Trump,FAVOR,1076995974046863360,725089133195104260
512,Donald Trump,AGAINST,985507374436880384,117516497
513,Donald Trump,FAVOR,1057777476292829184,253213841
514,Donald Trump,FAVOR,1101754968200032256,183571649
515,Donald Trump,AGAINST,1111439729390555136,2319013403
516,Donald Trump,AGAINST,1239643779344117760,404351398
517,Donald Trump,NONE,978775074852532224,558293436
518,Donald Trump,AGAINST,1207477050057072640,167536376
519,Donald Trump,AGAINST,1057778390780960768,264068320
520,Donald Trump,FAVOR,1235999257695526912,1225435354993483779
521,Donald Trump,NONE,1273975339060834304,40173650
522,Donald Trump,AGAINST,991102470653853696,619537280
523,Donald Trump,NONE,989846707310653440,143298690
524,Donald Trump,FAVOR,1144385494291140608,318152222
525,Donald Trump,AGAINST,1124477629862690816,331786784
526,Donald Trump,FAVOR,983912517465407488,42794011
527,Donald Trump,AGAINST,1272582688545730560,433061869
528,Donald Trump,AGAINST,1239862215508983808,1219904903964917761
529,Donald Trump,NONE,1231874154384650240,777602044827869185
530,Donald Trump,AGAINST,1122778315348008960,263743430
531,Donald Trump,AGAINST,1232607672530358272,771585859996921857
532,Donald Trump,AGAINST,1126865236009598976,40173650
533,Donald Trump,AGAINST,1112197349747494912,37207400
534,Donald Trump,FAVOR,1200206578642751488,1642221894
535,Donald Trump,AGAINST,1060562595114090496,18318098
536,Donald Trump,FAVOR,1021601451678695424,16859939
537,Donald Trump,FAVOR,1223390032976760832,2423205589
538,Donald Trump,AGAINST,1195541078767628288,913097213324099584
539,Donald Trump,AGAINST,1207764158332059648,862104200
540,Donald Trump,AGAINST,1231472322521026560,1124604823
541,Donald Trump,AGAINST,978016171134894080,707766407061069824
542,Donald Trump,NONE,1239604179246743552,281610530
543,Donald Trump,AGAINST,1262891300015222784,37909771
544,Donald Trump,FAVOR,1178817511883718656,811683067509227520
545,Donald Trump,NONE,1092121593264988160,3464260697
546,Donald Trump,FAVOR,1046036859799973888,81241390
547,Donald Trump,FAVOR,1087534244782637056,17268968
548,Donald Trump,AGAINST,1208044277185597440,2339841139
549,Donald Trump,AGAINST,1162504789193662464,88558972
550,Donald Trump,AGAINST,1264435967684947968,825739263258009601
551,Donald Trump,AGAINST,1089728811753766912,750870907611209728
552,Donald Trump,FAVOR,1133774544483823616,23651825
553,Donald Trump,AGAINST,1034163862482956288,133481625
554,Donald Trump,AGAINST,1154057670028144640,945631453823500289
555,Donald Trump,FAVOR,1189780067108261888,904688003209076736
556,Donald Trump,AGAINST,1079886182518087680,462928365
557,Donald Trump,AGAINST,1239639306160881664,773667327577579520
558,Donald Trump,AGAINST,1200013398919925760,66974986
559,Donald Trump,AGAINST,976261889830346752,20561849
560,Donald Trump,AGAINST,1214720414661906432,1018074758
561,Donald Trump,FAVOR,980213700362579968,24456702
562,Donald Trump,AGAINST,1270505181742895104,1411259089
563,Donald Trump,AGAINST,1223841334248820736,32192310
564,Donald Trump,FAVOR,1211863827320594432,1208621208612331520
565,Donald Trump,AGAINST,1240316266155515904,3529689135
566,Donald Trump,AGAINST,1076242909480054784,2970903594
567,Donald Trump,FAVOR,1222073349603504128,57263317
568,Donald Trump,AGAINST,1239631812059529216,1109077634024001544
569,Donald Trump,AGAINST,1239950939550818304,1069277496363925509
570,Donald Trump,FAVOR,1177086421338939392,611052628
571,Donald Trump,AGAINST,1224502703679819776,258190414
572,Donald Trump,AGAINST,958180594281836544,37521391
573,Donald Trump,FAVOR,1164833299228848128,946460654881214464
574,Donald Trump,FAVOR,1123373532002566144,785184003380875264
575,Donald Trump,NONE,1238310889603784704,2903454062
576,Donald Trump,AGAINST,1097639921966243840,2714736302
577,Donald Trump,FAVOR,1068646718030454784,3713901917
578,Donald Trump,AGAINST,1155533910421303296,17008601
579,Donald Trump,AGAINST,989536030847127552,764149608394227713
580,Donald Trump,FAVOR,1057382653651935232,260569668
581,Donald Trump,FAVOR,1259265785601523712,51607420
582,Donald Trump,AGAINST,1198716857068457984,814269446562967552
583,Donald Trump,AGAINST,1167462514386325504,239692112
584,Donald Trump,AGAINST,958439320452464640,126358979
585,Donald Trump,AGAINST,1189225827264815104,58902308
586,Donald Trump,AGAINST,958464716791169024,2851359505
587,Donald Trump,AGAINST,1024060280886702080,705522424201285634
588,Donald Trump,AGAINST,1198319104374890496,19866972
589,Donald Trump,AGAINST,974988611203534848,881918430508716033
590,Donald Trump,AGAINST,1075895112515969024,334618762
591,Donald Trump,FAVOR,1001959811133698048,31494605
592,Donald Trump,FAVOR,1079888598021754880,815692556055052288
593,Donald Trump,AGAINST,1045566113684344832,50993324
594,Donald Trump,NONE,958054274172252160,537243906
595,Donald Trump,AGAINST,1145313851308724224,14438719
596,Donald Trump,FAVOR,1244315246421929984,822624691303092225
597,Donald Trump,AGAINST,978711296945348608,66066411
598,Donald Trump,FAVOR,1266747032783458304,147544294
599,Donald Trump,AGAINST,1178171107599212544,27927281
600,Donald Trump,AGAINST,1203061900092665856,135265578
601,Donald Trump,AGAINST,1178496888636502016,3215174111
602,Donald Trump,AGAINST,979839926199050240,782014970846478338
603,Donald Trump,FAVOR,1178370141664563200,183618494
604,Donald Trump,AGAINST,1024436269311516672,4136996908
605,Donald Trump,FAVOR,1013207752213229568,2752231427
606,Donald Trump,NONE,955552679601750016,783521297720569857
607,Donald Trump,AGAINST,1046138527086333952,851859704053547008
608,Donald Trump,FAVOR,1209287668292608000,149242357
609,Donald Trump,AGAINST,1178821614575575040,1043192325197856769
610,Donald Trump,AGAINST,1211059340632821760,732622134
611,Donald Trump,NONE,1244028824083476480,860668400699396096
612,Donald Trump,AGAINST,1002332525484740608,2384087068
613,Donald Trump,AGAINST,1262437494450085888,833199235784798209
614,Donald Trump,FAVOR,978082117992243200,1898046054
615,Donald Trump,AGAINST,968560932879204352,18199486
616,Donald Trump,AGAINST,1012383661923143680,801979466411077636
617,Donald Trump,FAVOR,1177680829264334848,375630963
618,Donald Trump,AGAINST,1190048292299784192,1186837632136953856
619,Donald Trump,AGAINST,1151153441139515392,3414960252
620,Donald Trump,AGAINST,1130840451072888832,33596470
621,Donald Trump,AGAINST,1267006060490973184,1573800344
622,Donald Trump,NONE,1236885676622319616,1057148786189824000
623,Donald Trump,FAVOR,1228798539410661376,702894122709876736
624,Donald Trump,NONE,1034327321937772544,893518946720129024
625,Donald Trump,AGAINST,1151127058791227392,740405953883967488
626,Donald Trump,NONE,1207500591485739008,790549094217359361
627,Donald Trump,AGAINST,1076200789826244608,531618878
628,Donald Trump,AGAINST,1075465629543452672,789939852275965952
629,Donald Trump,AGAINST,1218130551330287616,35684345
630,Donald Trump,AGAINST,1243462002724438016,3182066881
631,Donald Trump,AGAINST,955108247047827456,18419283
632,Donald Trump,AGAINST,1241117632717369344,46873302
633,Donald Trump,AGAINST,1232507323354112000,1084980649520496642
634,Donald Trump,FAVOR,1099938145846657024,1088188510266449922
635,Donald Trump,FAVOR,1244707974259576832,720372066164166656
636,Donald Trump,NONE,1012842472370651136,1424470087
637,Donald Trump,AGAINST,1035233818658136064,317417700
638,Donald Trump,AGAINST,1262855368595705856,210074910
639,Donald Trump,FAVOR,1218303317526417408,1061620725193363456
640,Donald Trump,AGAINST,1011334785178927104,817901093158010880
641,Donald Trump,NONE,1243082914230870016,391503406
642,Donald Trump,FAVOR,1262893892200026112,574463480
643,Donald Trump,AGAINST,1074841488666832896,581648203
644,Donald Trump,NONE,1108032233229684736,374465234
645,Donald Trump,AGAINST,1177258342907023360,290980590
646,Donald Trump,AGAINST,1240473423429562368,1086028963988688896
647,Donald Trump,FAVOR,1243726782928310272,3324741686
648,Donald Trump,NONE,955824525664374784,172632169
649,Donald Trump,AGAINST,1221306896881090560,258902142
650,Donald Trump,AGAINST,1153804036459520000,28539560
651,Donald Trump,FAVOR,1108258183116521472,1103425301793501184
652,Donald Trump,AGAINST,957637491850399744,1027007246
653,Donald Trump,NONE,1272674338446032896,961721367854018563
654,Donald Trump,FAVOR,968993723060293632,930276248420585473
655,Donald Trump,AGAINST,1243786847244828672,19866972
656,Donald Trump,AGAINST,1197345105641910272,1194399782715961346
657,Donald Trump,AGAINST,1078288541635903488,1365243373
658,Donald Trump,AGAINST,1012515626064097280,974063143277285376
659,Donald Trump,AGAINST,1034538481412923392,14335407
660,Donald Trump,AGAINST,1068639122552578048,137410093
661,Donald Trump,AGAINST,1057761972396195840,29270341
662,Donald Trump,AGAINST,1139638412070326272,3040731286
663,Donald Trump,NONE,1267589725872893952,125538665
664,Donald Trump,AGAINST,958504239055110144,813749485994213376
665,Donald Trump,AGAINST,1244650042625003520,53898090
666,Donald Trump,AGAINST,1262086919334137856,1188147456703258624
667,Donald Trump,FAVOR,1252023190533967872,1222473433893621760
668,Donald Trump,NONE,1138844623621648384,3063629509
669,Donald Trump,FAVOR,1251296780014227456,2371169329
670,Donald Trump,AGAINST,956893879982284800,1027007246
671,Donald Trump,FAVOR,968993759177396224,95981810
672,Donald Trump,AGAINST,1224835600932659200,1084980649520496642
673,Donald Trump,NONE,1211637239492550656,339990016
674,Donald Trump,FAVOR,1156715660849713152,852345979139313665
675,Donald Trump,AGAINST,1200923155478597632,762999632741933060
676,Donald Trump,AGAINST,1244769472885313536,874740054270255104
677,Donald Trump,FAVOR,1220035675787010048,25060226
678,Donald Trump,NONE,1232173454410964992,1709294947
679,Donald Trump,AGAINST,1236456435912822784,48554269
680,Donald Trump,AGAINST,1252006068286357504,853564682367631361
681,Donald Trump,AGAINST,1238964081358503936,988100041
682,Donald Trump,AGAINST,1112489961234841600,2741121789
683,Donald Trump,NONE,1244454496400523264,844729767920308227
684,Donald Trump,FAVOR,1237470748601704448,1368236850
685,Donald Trump,FAVOR,1046183780396994560,255850669
686,Donald Trump,FAVOR,1240252129471877120,1133472756
687,Donald Trump,AGAINST,1013206379706896384,948180625441345536
688,Donald Trump,AGAINST,977981064340754432,218770703
689,Donald Trump,AGAINST,967264894536925184,2802981595
690,Donald Trump,AGAINST,1064600560001675264,19134557
691,Donald Trump,FAVOR,1013149580681142272,840253956
692,Donald Trump,FAVOR,1176544517329162240,612216567
693,Donald Trump,FAVOR,1206436874350407680,946474494910181384
694,Donald Trump,AGAINST,1001870953150799872,14373878
695,Donald Trump,AGAINST,1178818036087873536,229681172
696,Donald Trump,FAVOR,1178818637089660928,741043634745802752
697,Donald Trump,AGAINST,967965792221319168,282282958
698,Donald Trump,AGAINST,1145465462161051648,856671461062455297
699,Donald Trump,FAVOR,1133544766438813696,4898503137
700,Donald Trump,FAVOR,1199134944385228800,960886362743410688
701,Donald Trump,AGAINST,1156713329806606336,1084590926767349760
702,Donald Trump,FAVOR,1199347877870473216,23050594
703,Donald Trump,FAVOR,1231862516633886720,3180497953
704,Donald Trump,FAVOR,1117104361002414080,31460146
705,Donald Trump,AGAINST,1244773012878000128,32058685
706,Donald Trump,AGAINST,991102554535677952,762510699511689216
707,Donald Trump,FAVOR,958192428795809792,172632169
708,Donald Trump,AGAINST,1068335764918784000,17393532
709,Donald Trump,NONE,1239846799222898688,1126003543
710,Donald Trump,AGAINST,1160695907291205632,865010687231307776
711,Donald Trump,AGAINST,1232791282726031360,1143163062976778240
712,Donald Trump,AGAINST,1262894661942644736,1040511079812497409
713,Donald Trump,FAVOR,1240070973451198464,1163135005544992769
714,Donald Trump,AGAINST,1199950691797745664,1179159679143948293
715,Donald Trump,AGAINST,1075006156911927296,879574432603394048
716,Donald Trump,AGAINST,1200925240861364224,2184466248
717,Donald Trump,AGAINST,1240580494208774144,738653337625755648
718,Donald Trump,NONE,1122225159740334080,2222025606
719,Donald Trump,AGAINST,1108850789781508096,824465649271533568
720,Donald Trump,AGAINST,1205095995949928448,937412273752215552
721,Donald Trump,AGAINST,1228160252324876288,2770126377
722,Donald Trump,AGAINST,1238768508567031808,199106314
723,Donald Trump,AGAINST,1238295596945018880,40303524
724,Donald Trump,AGAINST,977274482703429632,809924902593691648
725,Donald Trump,FAVOR,1088465224972279808,116003115
726,Donald Trump,AGAINST,1274017382063734784,809950081516470272
727,Donald Trump,AGAINST,1013197973709344768,805986109008347137
728,Donald Trump,FAVOR,1196074853541064704,253857735
729,Donald Trump,AGAINST,1273625709630468096,735832062
730,Donald Trump,AGAINST,1188100167398051840,17151915
731,Donald Trump,FAVOR,1001885990905171968,741242035747852289
732,Donald Trump,FAVOR,1224803128622452736,2987426585
733,Donald Trump,AGAINST,1057288410535096320,44807468
734,Donald Trump,AGAINST,1224174128523022336,1187048169106038784
735,Donald Trump,FAVOR,1068200172235108352,951838420631937024
736,Donald Trump,AGAINST,956988933325361152,23434053
737,Donald Trump,FAVOR,1091121440370425856,836407616842653697
738,Donald Trump,NONE,1212157178678796288,246787337
739,Donald Trump,AGAINST,1202603616252710912,4082623813
740,Donald Trump,AGAINST,1001304183969124352,981157112947585031
741,Donald Trump,FAVOR,1223393320661147648,379827658
742,Donald Trump,NONE,1199677053542510592,1085234090557693952
743,Donald Trump,NONE,956353846615437312,927765967752646657
744,Donald Trump,FAVOR,1221870625284734976,46520074
745,Donald Trump,FAVOR,1240666861932609536,707423607262150656
746,Donald Trump,NONE,1214947347484041216,23934789
747,Donald Trump,FAVOR,1202081785821237248,1111082962173362176
748,Donald Trump,AGAINST,1023920449900752896,100493922
749,Donald Trump,AGAINST,1076126904573444096,301400177
750,Donald Trump,FAVOR,1011028898279112704,2190365004
751,Donald Trump,AGAINST,1110707730329845760,799813565716824069
752,Donald Trump,FAVOR,1083773275883388928,538065716
753,Donald Trump,AGAINST,1260206280599314432,83144497
754,Donald Trump,FAVOR,1078847289177849856,2675520294
755,Donald Trump,FAVOR,1244765013497098240,21605254
756,Donald Trump,AGAINST,958834978560786432,895136867552681985
757,Donald Trump,FAVOR,1134600764838547456,899428119374954496
758,Donald Trump,AGAINST,1024442024089530368,634516528
759,Donald Trump,AGAINST,1199873056317030400,3177502440
760,Donald Trump,FAVOR,1244769292291317760,19208655
761,Donald Trump,AGAINST,958840474453921792,494509710
762,Donald Trump,NONE,1274072580199243776,401644328
763,Donald Trump,AGAINST,1273192097193967616,77143700
764,Donald Trump,NONE,1156715952043646976,2862118384
765,Donald Trump,AGAINST,1207618701140193280,1163781028328005632
766,Donald Trump,AGAINST,955784656514895872,955050092758749184
767,Donald Trump,AGAINST,1243603269277995008,22066415
768,Donald Trump,AGAINST,1079402052596441088,830934355
769,Donald Trump,NONE,1046533824614551552,784848362252054528
770,Donald Trump,FAVOR,1120355134955978752,714934318305517568
771,Donald Trump,FAVOR,1189981678506270720,885197367003295748
772,Donald Trump,FAVOR,1239284168623681536,3027005038
773,Donald Trump,AGAINST,980223495689785344,330675344
774,Donald Trump,FAVOR,1079851187153694720,222723430
775,Donald Trump,FAVOR,1165987403984596992,7824452
776,Donald Trump,AGAINST,1108918073212305408,3022172350
777,Donald Trump,FAVOR,1022680794916114432,36685954
778,Donald Trump,FAVOR,1131095904646078464,48818194
779,Donald Trump,AGAINST,1200913608584114176,98730697
780,Donald Trump,AGAINST,1269805678530408448,261967099
781,Donald Trump,AGAINST,1002325922756923392,999824421224361984
782,Donald Trump,FAVOR,1212130608236892160,4854913011
783,Donald Trump,FAVOR,999065609685041152,816669855952814081
784,Donald Trump,AGAINST,1244771760437964800,38161540
785,Donald Trump,AGAINST,1034167544880422912,496557454
786,Donald Trump,AGAINST,967414169023795200,66615475
787,Donald Trump,AGAINST,1010730714839609344,30185134
788,Donald Trump,FAVOR,1251818265518706688,742013354819129344
789,Donald Trump,AGAINST,1203057702601138176,1735580114
790,Donald Trump,FAVOR,1057398532045447168,522163498
791,Donald Trump,AGAINST,1012762253874122752,925592211890286592
792,Donald Trump,AGAINST,1239636330016980992,924841733485092864
793,Donald Trump,FAVOR,1239376369445769216,817812734
794,Donald Trump,AGAINST,1251323467217149952,248825254
795,Donald Trump,AGAINST,979850375296532480,147537458
796,Donald Trump,FAVOR,1195823154901504000,963484414331228160
797,Donald Trump,AGAINST,1262432071776997376,954729946181599233
798,Donald Trump,FAVOR,1177971554891771904,942419623714086912
799,Donald Trump,AGAINST,1272928976831275008,211260739
800,Donald Trump,AGAINST,1202171224740302848,2835346371
801,Donald Trump,AGAINST,1002338925111754752,230096236
802,Donald Trump,FAVOR,1173262016305172480,1164945674976108544
803,Donald Trump,AGAINST,1188964883754373120,59857943
804,Donald Trump,AGAINST,1217388490071203840,937899468585828352
805,Donald Trump,FAVOR,1078108354835333120,1169914286
806,Donald Trump,AGAINST,1068645988489785344,922482427
807,Donald Trump,AGAINST,1002328028112936960,22537659
808,Donald Trump,AGAINST,1057379881552617472,193587297
809,Donald Trump,FAVOR,1151527615313928192,1044325386220445696
810,Donald Trump,AGAINST,1222972730389254144,38216299
811,Donald Trump,AGAINST,1127957013298917376,390276551
812,Donald Trump,NONE,1001244879563845632,87058316
813,Donald Trump,AGAINST,1099462686620831744,2803142179
814,Donald Trump,AGAINST,1240042308453543936,34279982
815,Donald Trump,AGAINST,1137993784212377600,1044518093328797696
816,Donald Trump,NONE,1123363706312769536,839583843208294404
817,Donald Trump,NONE,1244072386137190400,961721367854018563
818,Donald Trump,FAVOR,1209309919238864896,2298674472
819,Donald Trump,AGAINST,958848791943270400,47085095
820,Donald Trump,AGAINST,956190219656560640,737107202557648896
821,Donald Trump,AGAINST,1223343666196029440,876589850
822,Donald Trump,AGAINST,1248994796007575552,1118964780495142912
823,Donald Trump,FAVOR,1006330324903776256,1206707749
824,Donald Trump,AGAINST,961587571926151168,25269118
825,Donald Trump,AGAINST,1063723719640539136,103451724
826,Donald Trump,NONE,1227832166802804736,19519947
827,Donald Trump,AGAINST,1213118980669480960,56043639
828,Donald Trump,AGAINST,1207445065507000320,1081623638074380289
829,Donald Trump,FAVOR,1184325138222682112,18248037
830,Donald Trump,FAVOR,1184329488332554240,242618658
831,Donald Trump,FAVOR,1211825443851997184,724599002
832,Donald Trump,FAVOR,1019631861352615936,27072832
833,Donald Trump,AGAINST,1227301982559506432,50880719
834,Donald Trump,FAVOR,1145408274230996992,819557909562462208
835,Donald Trump,FAVOR,1226364397712543744,54444502
836,Donald Trump,AGAINST,1035243661527670784,965860423365943296
837,Donald Trump,FAVOR,1079884197043556352,2609513016
838,Donald Trump,FAVOR,1188984329420054528,17586038
839,Donald Trump,AGAINST,1178819361232052224,868810406713737217
840,Donald Trump,FAVOR,1239820750372188160,1205737343510024192
841,Donald Trump,NONE,1068242898582421504,253266249
842,Donald Trump,AGAINST,1163965464537681920,2238084336
843,Donald Trump,FAVOR,1244621641520427008,885581376
844,Donald Trump,FAVOR,1177707604560224256,4298237836
845,Donald Trump,NONE,1110929551935315968,40173650
846,Donald Trump,NONE,980214064558366720,757693622124961792
847,Donald Trump,AGAINST,1013200636853121024,807379473712586752
848,Donald Trump,FAVOR,1100175892842610688,17600742
849,Donald Trump,FAVOR,1076199279943913472,66923871
850,Donald Trump,FAVOR,1272677092694519808,904363645
851,Donald Trump,AGAINST,1001890518899490816,116542112
852,Donald Trump,AGAINST,958313454783344640,168807484
853,Donald Trump,NONE,1216597180406030336,1377002137
854,Donald Trump,AGAINST,1087317717877772288,4289485636
855,Donald Trump,NONE,1272779356536881152,1271025559137423361
856,Donald Trump,AGAINST,997888383107063808,4576262660
857,Donald Trump,AGAINST,1262856964259958784,1247589115010351109
858,Donald Trump,AGAINST,1091115077468471296,862754720204570624
859,Donald Trump,AGAINST,1068644045029892096,24207266
860,Donald Trump,NONE,1261710782598991872,1215869003878453249
861,Donald Trump,NONE,1046417384347783168,812003289676021760
862,Donald Trump,AGAINST,1087903198512201728,384852760
863,Donald Trump,FAVOR,1227439726598160384,81334244
864,Donald Trump,NONE,1125899026107387904,40173650
865,Donald Trump,AGAINST,1024029446729293824,900460421106343937
866,Donald Trump,FAVOR,1222676160615800832,979158861537054720
867,Donald Trump,AGAINST,989241872609660928,47339803
868,Donald Trump,FAVOR,1194352464461352960,1188583934621310977
869,Donald Trump,AGAINST,997152529447206912,2724891913
870,Donald Trump,NONE,1273416772830412800,977659302138826752
871,Donald Trump,AGAINST,1230696158000865280,574807922
872,Donald Trump,NONE,1161675389766459392,44174176
873,Donald Trump,FAVOR,1272400260350963712,188128907
874,Donald Trump,FAVOR,1145476122005712896,177387738
875,Donald Trump,FAVOR,1213616420065546240,1035471765412225024
876,Donald Trump,FAVOR,1233420044962607104,3274739737
877,Donald Trump,FAVOR,1115722556970082304,4064013317
878,Donald Trump,AGAINST,1190052732259856384,91410785
879,Donald Trump,NONE,1024078344986361856,21937097
880,Donald Trump,FAVOR,1096482162243706880,26134438
881,Donald Trump,AGAINST,1035285018657083392,4289485636
882,Donald Trump,NONE,1088357249792204800,40173650
883,Donald Trump,AGAINST,1123207384317534208,608620297
884,Donald Trump,AGAINST,990855005610610688,225350241
885,Donald Trump,NONE,1207150706706149376,143142203
886,Donald Trump,AGAINST,1239841854109212672,26603208
887,Donald Trump,FAVOR,1240788694623227904,2324477798
888,Donald Trump,FAVOR,1024272552187834368,1002303635458543618
889,Donald Trump,FAVOR,1189699964756062208,1140579332399587329
890,Donald Trump,AGAINST,1067197351129960448,64442612
891,Donald Trump,AGAINST,1222266915143520256,3394255565
892,Donald Trump,FAVOR,1272170475649523712,1245158528001728513
893,Donald Trump,AGAINST,1136103147640958976,71849044
894,Donald Trump,AGAINST,1220073619469979648,564067702
895,Donald Trump,AGAINST,976445664417652736,826028858
896,Donald Trump,FAVOR,1262614819267579904,3426702838
897,Donald Trump,FAVOR,1272887501083021312,3679376055
898,Donald Trump,NONE,1060181299468607488,1522615087
899,Donald Trump,AGAINST,957376066573742080,892458929929760768
900,Donald Trump,AGAINST,1078287289594318848,1002337829249257472
901,Donald Trump,AGAINST,1110222965361266688,2942723811
902,Donald Trump,AGAINST,1062249139893874688,29246710
903,Donald Trump,FAVOR,1200418837369434112,1031343648187838465
904,Donald Trump,FAVOR,1251903335764054016,1184244724301008898
905,Donald Trump,AGAINST,1145470878638989312,19080151
906,Donald Trump,FAVOR,1197910512455102464,549290450
907,Donald Trump,AGAINST,1199458892238864384,747891181338525696
908,Donald Trump,AGAINST,1234567202843418624,1143163062976778240
909,Donald Trump,NONE,956368806565224448,924267048192086016
910,Donald Trump,FAVOR,1223224623845773312,18203813
911,Donald Trump,FAVOR,1215386135028850688,1075280968603164672
912,Donald Trump,FAVOR,1177395124973780992,1322420269
913,Donald Trump,NONE,1250276568489848832,1206166412093513729
914,Donald Trump,FAVOR,1207966352708907008,1437223231
915,Donald Trump,AGAINST,1236066742214029312,370903242
916,Donald Trump,AGAINST,1174685970924359680,977659302138826752
917,Donald Trump,FAVOR,1134606241307799552,1011269412165472256
918,Donald Trump,NONE,1273364099292893184,14722676
919,Donald Trump,AGAINST,968994014409105408,2337511632
920,Donald Trump,AGAINST,958846787963338752,399821676
921,Donald Trump,AGAINST,1110956801795780608,817402243360112642
922,Donald Trump,AGAINST,1274094810006077440,17151915
923,Donald Trump,AGAINST,1035668858051485696,14437569
924,Donald Trump,AGAINST,1270879065017212928,1276285447
925,Donald Trump,AGAINST,1251188213391265792,25887703
926,Donald Trump,NONE,1067024718966996992,922348304742174720
927,Donald Trump,AGAINST,1211103678867922944,750870907611209728
928,Donald Trump,AGAINST,1244750408775610368,65580924
929,Donald Trump,FAVOR,1215888647288868864,102098902
930,Donald Trump,AGAINST,1244569285218967552,1225422892218929153
931,Donald Trump,AGAINST,1011727231285161984,782289863999709187
932,Donald Trump,AGAINST,1238222928233168896,15170258
933,Donald Trump,NONE,1094290732003647488,1055744331171033089
934,Donald Trump,NONE,1065296089333387264,98769374
935,Donald Trump,AGAINST,1057783993012310016,805430785578860545
936,Donald Trump,AGAINST,1002033416605323264,1368146658
937,Donald Trump,FAVOR,1112497438143610880,764282209423405057
938,Donald Trump,AGAINST,968994505939673088,561735432
939,Donald Trump,AGAINST,1055989063025680384,805559074364551173
940,Donald Trump,AGAINST,1045798504382255104,824840198932537344
941,Donald Trump,AGAINST,1144922094700040192,2216966120
942,Donald Trump,FAVOR,1188534497941381120,739287090
943,Donald Trump,FAVOR,979772205511852032,783144885310205952
944,Donald Trump,AGAINST,1061133668159127552,219554555
945,Donald Trump,AGAINST,1213202642085658624,1287717751
946,Donald Trump,AGAINST,1250225584539684864,3354673812
947,Donald Trump,FAVOR,1056673981808500736,898693655145447426
948,Donald Trump,FAVOR,1189238326991228928,1150491756879929344
949,Donald Trump,FAVOR,1144416939625852928,3289557010
950,Donald Trump,FAVOR,1060081354195550208,4397689821
951,Donald Trump,AGAINST,1207845084500287488,805185787
952,Donald Trump,AGAINST,1177939576637345792,3314951619
953,Donald Trump,AGAINST,1239719631532601344,1252701
954,Donald Trump,NONE,1230643400216436736,800086363945082880
955,Donald Trump,FAVOR,1175921463150415872,242114467
956,Donald Trump,FAVOR,1068647589288050688,1267564374
957,Donald Trump,AGAINST,958370027685797888,1012437049
958,Donald Trump,AGAINST,1066056339653197824,747891181338525696
959,Donald Trump,AGAINST,1199863560769327104,889983470352650242
960,Donald Trump,NONE,1157247116701523968,1029848276311392256
961,Donald Trump,AGAINST,1233028710737043456,14450502
962,Donald Trump,AGAINST,1234147080781869056,1230781160709611521
963,Donald Trump,FAVOR,1095576609422299136,1044269148933693441
964,Donald Trump,AGAINST,1273876931738566656,788251534840717312
965,Donald Trump,AGAINST,1096516345229799424,825196850021961729
966,Donald Trump,AGAINST,1145466496388337664,531092158
967,Donald Trump,FAVOR,1143900376686637056,207584376
968,Donald Trump,FAVOR,1226279041939849216,22609885
969,Donald Trump,AGAINST,1162200820731011072,311910862
970,Donald Trump,NONE,1270213772976807936,1264800172921454594
971,Donald Trump,FAVOR,1112492468157636608,3021852295
972,Donald Trump,FAVOR,1001378366203801600,810007066127388672
973,Donald Trump,AGAINST,1089544137702023168,475713291
974,Donald Trump,AGAINST,1212985811211341824,301713190
975,Donald Trump,AGAINST,980126619791691776,133481625
976,Donald Trump,AGAINST,1075935097277288448,3992223072
977,Donald Trump,AGAINST,1244711551925395456,231390130
978,Donald Trump,AGAINST,979864665567178752,35196117
979,Donald Trump,NONE,1111357365545127936,1103425301793501184
980,Donald Trump,NONE,1230085950153383936,141584822
981,Donald Trump,AGAINST,1244773899666984960,24570249
982,Donald Trump,AGAINST,1121637643773603840,697971243207827456
983,Donald Trump,AGAINST,1223390430735347712,17412934
984,Donald Trump,AGAINST,968996338221436928,980108418
985,Donald Trump,AGAINST,1271404544119857152,1187446940377726977
986,Donald Trump,AGAINST,1166444673587503104,22553671
987,Donald Trump,AGAINST,1240332105445302272,241581504
988,Donald Trump,FAVOR,1222582803436621824,2737655636
989,Donald Trump,FAVOR,1068647251139006464,4036062219
990,Donald Trump,AGAINST,979736330384023552,66619679
991,Donald Trump,AGAINST,1271397600277737472,81689408
992,Donald Trump,AGAINST,1012933086194077696,508503884
